stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
WH193,6399,"HERZBERG / CARLING",,45.339798,-75.89782,,,0
WH197,6500,"CARLING / HERZBERG",,45.33918,-75.896927,,,0
WH198,431,"LORD BYNG / KANATA",,45.311939,-75.905266,,,0
WH199,432,"LORD BYNG / KANATA",,45.311977,-75.905495,,,0
WH205,5450,"TERRY FOX / CENTRUM",,45.308727,-75.915848,,,0
WH220,857,"LEGGET / AD. 309",,45.340191,-75.905556,,,0
WH230,7989,"LEGGET / AD. 310",,45.340065,-75.905571,,,0
WH240,7990,"LEGGET / AD. 350",,45.340771,-75.908669,,,0
WH250,7988,"LEGGET / AD. 350",,45.340656,-75.908806,,,0
WH260,7991,"LEGGET / SOLANDT",,45.343639,-75.913193,,,0
WH270,7987,"LEGGET / SOLANDT",,45.34354,-75.913368,,,0
WH310,1894,"MARCH / SOLANDT",,45.342106,-75.916321,,,0
WH315,7410,"SCHNEIDER / CARLING",,45.338951,-75.90274,,,0
WH317,7409,"SCHNEIDER / CARLING",,45.338966,-75.902534,,,0
WH318,1749,"4055 CARLING",,45.338123,-75.907967,,,0
WH319,1779,"4048 CARLING",,45.337967,-75.907646,,,0
WH320,7985,"MARCH ROAD / CARLING",,45.338146,-75.910774,,,0
WH330,867,"MARCH / STATION",,45.338196,-75.911385,,,0
WH340,7984,"360 MARCH RD.",,45.336227,-75.908371,,,0
WH345,858,"MARCH / TERON",,45.33482,-75.906319,,,0
WH349,574,"MARCH / AD. 365",,45.337242,-75.910103,,,0
WH350,7986,"329 MARCH RD.",,45.335739,-75.908211,,,0
WH355,1600,"MARCH / TERON",,45.334484,-75.905838,,,0
WH360,7980,"TERON / STEACIE",,45.3335,-75.904938,,,0
WH364,341,"KANATA / STIKINE",,45.320431,-75.927231,,,0
WH366,1296,"KANATA / WALDEN",,45.323746,-75.922737,,,0
WH367,xxxx,"RICHARDSON / ALL SAINTS H.S.",,45.323116,-75.924141,,,0
WH368,1298,"KANATA / STIKINE",,45.32045,-75.927399,,,0
WH370,868,"TERON / STEACIE",,45.333176,-75.904686,,,0
WH371,1297,"KANATA / WALDEN",,45.323586,-75.922699,,,0
WH372,3579,"KANATA / WALDEN",,45.323502,-75.924141,,,0
WH374,3580,"KANATA / GOULBURN",,45.323429,-75.923988,,,0
WH380,7979,"TERON / BETHUNE",,45.332012,-75.902916,,,0
WH390,7981,"TERON / BETHUNE",,45.332016,-75.903114,,,0
WH400,874,"TERON / PENFIELD",,45.329895,-75.900063,,,0
WH410,6891,"TERON / BEAVERBROOK",,45.329994,-75.900459,,,0
WH420,871,"TERON / AD. 989",,45.327908,-75.897308,,,0
WH430,1867,"1010 TERON RD.",,45.327938,-75.897675,,,0
WH440,7978,"TERON / PENFIELD",,45.325089,-75.89357,,,0
WH443,526,"PARKWAY / EARL OF MARCH H.S.",,45.324104,-75.894753,,,0
WH444,521,"PARKWAY / EARL OF MARCH H.S.",,45.324196,-75.894943,,,0
WH450,6445,"TERON / PENFIELD",,45.325108,-75.893867,,,0
WH460,6446,"TERON / SALTER",,45.323223,-75.891052,,,0
WH470,7982,"TERON / SALTER",,45.323341,-75.891487,,,0
WH480,872,"PENFIELD / TERON",,45.325565,-75.893181,,,0
WH490,5328,"PENFIELD / BANTING",,45.327812,-75.891441,,,0
WH500,873,"PENFIELD / SELWYN",,45.330738,-75.893127,,,0
WH506,5327,"PENFIELD / RUTHERFORD",,45.331108,-75.898689,,,0
WH510,5339,"PENFIELD / RUTHERFRD",,45.331669,-75.895325,,,0
WH520,1825,"PENFIELD / TERON",,45.329689,-75.899063,,,0
WH530,822,"BEAVERBROOK / LEACOCK",,45.328602,-75.900612,,,0
WH531,3358,"BEAVERBROOK / GOW PARK PATH",,45.327457,-75.903763,,,0
WH535,879,"BEAVERBROOK / AD. 2",,45.327881,-75.90255,,,0
WH540,5338,"BEAVERBROOK / VARLEY",,45.327545,-75.903931,,,0
WH546,1818,"BEAVERBROOK / WESLOCK",,45.32655,-75.911095,,,0
WH547,6876,"BEAVERBROOK / VARLEY",,45.327312,-75.909378,,,0
WH548,1817,"BEAVERBROOK / WESLOCK",,45.326595,-75.911301,,,0
WH551,399,"BEAVERBROOK / VARLEY",,45.327202,-75.908592,,,0
WH565,5333,"VARLEY / CARR",,45.329865,-75.910172,,,0
WH575,5335,"VARLEY / CARR",,45.331223,-75.911415,,,0
WH585,5340,"VARLEY / CASSON",,45.333401,-75.908447,,,0
WH595,5345,"VARLEY DR.  / VARLEY LANE",,45.331982,-75.90554,,,0
WH605,5343,"VARLEY / MILNE",,45.32999,-75.904747,,,0
WH615,6877,"LEACOCK / BEVERBROOK",,45.327183,-75.904823,,,0
WH616,383,"BEAVERBROOK / LEACOCK",,45.328678,-75.900139,,,0
WH625,5348,"LEACOCK / AD. 25",,45.324928,-75.904099,,,0
WH635,5346,"LEACOCK / AD. 51",,45.323456,-75.901443,,,0
WH645,5341,"LEACOCK / SANDWELL",,45.32478,-75.897812,,,0
WH655,5351,"LEACOCK / AD. 84",,45.326454,-75.897781,,,0
WH665,5352,"LEACOCK / KINGSFORD",,45.328102,-75.90007,,,0
WH702,1814,"CAMPEAU / TERON",,45.322502,-75.891319,,,0
WH707,1813,"CAMPEAU / TERON",,45.322346,-75.891792,,,0
WH710,2422,"CAMPEAU / JOHN MLACAK ARENA",,45.320831,-75.894714,,,0
WH715,2421,"CAMPEAU / JOHN MLACAK ARENA",,45.320992,-75.894218,,,0
WH720,6386,"CAMPEAU / GRAY",,45.318836,-75.897133,,,0
WH725,6387,"CAMPEAU / GRAY",,45.318863,-75.896774,,,0
WH730,6388,"CAMPEAU / DRYSDALE",,45.317871,-75.898582,,,0
WH732,6583,"CAMPEAU / KNUDSON",,45.317169,-75.900139,,,0
WH735,6389,"CAMPEAU / GRAY",,45.317638,-75.89859,,,0
WH740,7262,"KEYROCK / REMNOR",,45.320377,-75.927612,,,0
WH742,7261,"KEYROCK / FLETCHER",,45.320354,-75.927834,,,0
WH744,7260,"KEYROCK / BRUNSKILL",,45.320274,-75.930168,,,0
WH746,7259,"KEYROCK / TORBEC",,45.319588,-75.93103,,,0
WH748,7258,"KEYROCK / BRUNSKILL",,45.32069,-75.933708,,,0
WH750,7079,"KEYROCK / LAUGHLIN",,45.320717,-75.934006,,,0
WH752,7078,"KEYROCK / TISCHART",,45.32299,-75.933022,,,0
WH754,7077,"KEYROCK / DOYON",,45.322803,-75.933434,,,0
WH756,7076,"KEYROCK / GOULBOURN FORCED",,45.325607,-75.929604,,,0
WH758,7075,"KEYROCK / NETTLESHIP",,45.325283,-75.931038,,,0
WH769,1111,"GOULBOURN FORCED / BADGELEY",,45.323521,-75.928055,,,0
WH770,1112,"GOULBOURN FORCED / BADGELEY",,45.324093,-75.928688,,,0
WH805,1815,"KNUDSON / CAMPEAU",,45.317589,-75.901192,,,0
WH825,5354,"KNUDSON / SHERK",,45.319599,-75.905037,,,0
WH835,5356,"KNUDSON / NELFORD",,45.322029,-75.907135,,,0
WH850,1875,"WESLOCK / KNUDSON",,45.325542,-75.911346,,,0
WH851,1286,"WESLOCK / WALDEN",,45.329727,-75.915207,,,0
WH852,1285,"WESLOCK / ZOKOL",,45.327263,-75.9133,,,0
WH853,1284,"WESLOCK / ZOKOL",,45.328281,-75.913895,,,0
WH854,1287,"WESLOCK / WALDEN",,45.329613,-75.915314,,,0
WH855,5332,"WESLOCK / KNUDSON",,45.325451,-75.911186,,,0
WH860,5786,"KNUDSON / WESLOCK",,45.325237,-75.911789,,,0
WH862,1846,"KNUDSON / HALLDORSON",,45.324627,-75.910339,,,0
WH864,5360,"KNUDSON / GOULDING",,45.323864,-75.914162,,,0
WH866,5361,"KNUDSON / GOULDING",,45.324356,-75.91349,,,0
WH868,5358,"KNUDSON / SHAUGHNESSY",,45.322666,-75.915321,,,0
WH870,5359,"KNUDSON / SHAUGHNESSY",,45.322548,-75.91526,,,0
WH871,5357,"KNUDSON / LANGFORD",,45.322266,-75.917992,,,0
WH872,5362,"KNUDSON / LANGFORD",,45.322021,-75.918159,,,0
WH873,5363,"KANATA / SHERRING",,45.320694,-75.918648,,,0
WH874,1847,"KANATA / KNUDSON",,45.320477,-75.918762,,,0
WH875,5364,"KANATA / SHERRING",,45.31852,-75.919151,,,0
WH876,5375,"KANATA / GOLDRIDGE",,45.3186,-75.919327,,,0
WH884,5365,"KANATA  / EVANSHAN",,45.315651,-75.91951,,,0
WH885,5368,"KANATA / HIGHMOUNT",,45.314194,-75.918289,,,0
WH886,5380,"KANATA / GOLDRIDGE",,45.315769,-75.919846,,,0
WH887,5369,"KANATA / ROBSON",,45.314491,-75.918419,,,0
WH888,5367,"KANATA / CAMPEAU",,45.313385,-75.916466,,,0
WH889,5828,"CAMPEAU / STONECROFT",,45.315365,-75.906303,,,0
WH890,5809,"CAMPEAU / STONECROFT",,45.31538,-75.907066,,,0
WH891,5370,"6501 CAMPEAU",,45.315117,-75.910667,,,0
WH892,5366,"6501 CAMPEAU",,45.314964,-75.91053,,,0
WH893,1138,"CAMPEAU / CANACHER",,45.31617,-75.90313,,,0
WH894,6584,"CAMPEAU / MARITIME",,45.316788,-75.900864,,,0
WH895,1137,"CAMPEAU / CANACHER",,45.316082,-75.903885,,,0
WH897,1269,"7000 CAMPEAU",,45.313908,-75.915207,,,0
WH898,1270,"7000 CAMPEAU",,45.313709,-75.915146,,,0
WH920,3058,"TERRY FOX 3B",,45.309475,-75.906883,,,0
WH930,3058,"TERRY FOX 3C",,45.309093,-75.907845,,,0
WH940,3058,"TERRY FOX 4A",,45.309742,-75.907944,,,0
WH950,3058,"TERRY FOX 4B",,45.310223,-75.907021,,,0
WH970,3018,"TERON 1A",,45.322575,-75.889374,,,0
WH980,3018,"TERON 2A",,45.322468,-75.889275,,,0
WI005,,"EAGLESON / EAGLESON PARK & RIDE",,45.319054,-75.885208,,,0
WI010,1702,"EAGLESON / KATIMAVIK",,45.313862,-75.882393,,,0
WI015,836,"EAGLESON / TIMM",,45.314205,-75.882301,,,0
WI020,826,"EAGLESON / KAKULU",,45.309883,-75.880142,,,0
WI025,6735,"EAGLESON / KAKULU",,45.31015,-75.880035,,,0
WI030,1603,"EAGLESON / SHATNER",,45.307369,-75.878487,,,0
WI040,3300,"EAGLESON / SHATNER",,45.307526,-75.878838,,,0
WI060,1733,"KAKULU / EAGLESON",,45.310005,-75.881454,,,0
WI076,1725,"KAKULU / BERNIER",,45.306534,-75.892059,,,0
WI077,1724,"KAKULU / BERNIER",,45.306538,-75.892365,,,0
WI078,5379,"KAKULU / CASTLEFRANK",,45.304852,-75.895111,,,0
WI080,842,"KATIMAVIK / EAGLESON",,45.314381,-75.883331,,,0
WI090,6175,"KATIMAVIK / EAGLESON",,45.314236,-75.883331,,,0
WI100,845,"KATIMAVIK / HEARST",,45.315098,-75.886169,,,0
WI110,6174,"KATIMAVIK / CHIMO",,45.314919,-75.886261,,,0
WI120,846,"KATIMAVIK / PEARY",,45.315697,-75.888809,,,0
WI130,6173,"KATIMAVIK / PEARY",,45.315571,-75.888664,,,0
WI140,6176,"KATIMAVIK / BEAUFORT",,45.314507,-75.891479,,,0
WI150,862,"KATIMAVIK / BEAUFORT",,45.314423,-75.89138,,,0
WI160,1826,"KATIMAVIK / WHITNEY",,45.312313,-75.894051,,,0
WI170,855,"KATIMAVIK / WHITNEY",,45.312393,-75.893761,,,0
WI180,1870,"KATIMAVIK / CHIMO",,45.310635,-75.896133,,,0
WI185,6178,"KATIMAVIK / CASTLEFRANK",,45.308483,-75.899361,,,0
WI186,806,"KATIMAVIK / MCGIBBON",,45.306805,-75.902031,,,0
WI187,6170,"KATIMAVIK / DAVIS",,45.304581,-75.905373,,,0
WI188,6193,"KATIMAVIK / AD. 200",,45.303764,-75.906052,,,0
WI189,3503,"KATIMAVIK / TERRY FOX",,45.302673,-75.907005,,,0
WI190,6172,"KATIMAVIK / CHIMO",,45.310589,-75.895958,,,0
WI195,835,"KATIMAVIK / CASTLEFRANK",,45.309124,-75.898117,,,0
WI196,6169,"KATIMAVIK / SEWELL",,45.306812,-75.901749,,,0
WI197,6168,"KATIMAVIK / CURRAN",,45.304581,-75.905182,,,0
WI198,6167,"KATIMAVIK / PATHWAY",,45.303703,-75.905991,,,0
WI199,805,"KATIMAVIK / TERRY FOX",,45.302734,-75.906693,,,0
WI229,1278,"CASTLEFRANK / KATIMAVIK",,45.309189,-75.898964,,,0
WI230,3361,"CASTLEFRANK / AIRD",,45.309891,-75.900085,,,0
WI235,3362,"CASTLEFRANK / AIRD",,45.310074,-75.900864,,,0
WI285,3504,"HAZELDEAN / EDGEWATER",,45.294704,-75.893898,,,0
WI350,5377,"ROBERTSON / MILL HILL",,45.317673,-75.844185,,,0
WI360,913,"ROBERTSON / MILL HILL",,45.317684,-75.843475,,,0
WI370,5376,"2405 ROBERTSON",,45.315514,-75.849228,,,0
WI380,5385,"2405 ROBERTSON",,45.31535,-75.849052,,,0
WI395,5381,"ROBERTSON / HAANEL",,45.311287,-75.859436,,,0
WI405,5382,"ROBERTSON / HAANEL",,45.311035,-75.859444,,,0
WI415,5383,"2775 ROBERTSON",,45.308773,-75.86541,,,0
WI425,5387,"2775 ROBERTSON",,45.308647,-75.865204,,,0
WI430,2013,"2839 ROBERTSON",,45.306812,-75.870178,,,0
WI435,2014,"2839 ROBERTSON",,45.306686,-75.870071,,,0
WI450,5390,"ROBERTSON / GREENBELT",,45.305195,-75.87413,,,0
WI460,5395,"ROBERTSON / GREENBELT",,45.305069,-75.873932,,,0
WI475,5603,"HAZELDEAN / EAGLESON",,45.303596,-75.878036,,,0
WI482,6298,"HAZELDEAN / CARBROOK",,45.302956,-75.879166,,,0
WI485,828,"HAZELDEAN / IRWIN GATE",,45.302441,-75.880676,,,0
WI490,6166,"HAZELDEAN / CARBROOKE",,45.302242,-75.880844,,,0
WI495,6253,"436 HAZELDEAN",,45.300919,-75.884109,,,0
WI500,6161,"436 HAZELDEAN",,45.300816,-75.883949,,,0
WI505,5644,"HAZELDEAN / CASTLEFRANK",,45.299091,-75.887001,,,0
WI507,6384,"HAZELDEAN / CASTLEFRANK",,45.297592,-75.889397,,,0
WI510,827,"HAZELDEAN / CASTLEFRANK",,45.29908,-75.886757,,,0
WI531,8086,"CASTLEFRANK/HAZELDEAN",,45.297523,-75.889862,,,0
WI540,6179,"CASTLEFRANK / MACNEIL",,45.298599,-75.890884,,,0
WI550,830,"CASTLEFRANK / MACNEIL",,45.298595,-75.89119,,,0
WI555,6191,"CASTLEFRANK / TAMBLYN",,45.300423,-75.89344,,,0
WI560,6180,"CASTLEFRANK / TAMBLYN",,45.300568,-75.893295,,,0
WI565,833,"CASTLEFRANK / HUNGERFORD",,45.303646,-75.895508,,,0
WI580,4833,"CASTLEFRANK / KAKULU",,45.305359,-75.895836,,,0
WI585,5399,"CASTLEFRANK / HUNGERFORD",,45.303043,-75.895531,,,0
WI590,5398,"CASTLEFRANK / KAKULU",,45.304623,-75.895882,,,0
WI600,6184,"2ND CASTLEFRANK / MCCURDY",,45.30756,-75.897255,,,0
WI602,3602,"MCCURDY / CASTLEFRANK",,45.307148,-75.897614,,,0
WI603,852,"CASTLEFRANK / KATIMAVIK",,45.308205,-75.898201,,,0
WI604,3603,"MCCURDY / CASTLEFRANK",,45.307121,-75.897285,,,0
WI605,6185,"1ST CASTLEFRANK / MCCURDY",,45.306904,-75.896828,,,0
WI655,5895,"MCCURDY / SEWELL",,45.305771,-75.898659,,,0
WI670,831,"MCCURDY / SEWELL",,45.305222,-75.898605,,,0
WI680,6186,"MCCURDY / THIESSEN",,45.304665,-75.898994,,,0
WI700,5608,"MCCURDY / MCLAUGHLIN",,45.304047,-75.901329,,,0
WI710,5606,"MCCURDY / THIESEN",,45.304012,-75.901474,,,0
WI720,6187,"MCCURDY / DOREY",,45.303242,-75.903946,,,0
WI730,6183,"MCCURDY / DOREY",,45.303116,-75.90387,,,0
WI740,6188,"MCCURDY / FESSENDEN",,45.301094,-75.903214,,,0
WI750,5605,"MCCURDY / MCINTOSH",,45.300987,-75.902817,,,0
WI760,6190,"MCCURDY / MAPLE GROVE",,45.300507,-75.902107,,,0
WI770,6182,"MCCURDY / MAPLE GROVE",,45.300358,-75.90168,,,0
WI780,6189,"MCCURDY / YOUNG",,45.299084,-75.896729,,,0
WI790,6181,"MCCURDY / YOUNG",,45.299103,-75.897034,,,0
WI795,3604,"MCCURDY / CASTLEFRANK",,45.300678,-75.893936,,,0
WI801,6379,"TERRY FOX / KATIMAVIK",,45.301311,-75.906387,,,0
WI803,6380,"TERRY FOX / MAPLE GROVE",,45.298893,-75.903374,,,0
WI806,6381,"TERRY FOX / EDGEWATER",,45.296745,-75.900673,,,0
WI807,6382,"TERRY FOX / EDGEWATER",,45.296474,-75.900581,,,0
WI809,6383,"TERRY FOX / MAPLE GROVE",,45.298721,-75.903503,,,0
WI811,6385,"TERRY FOX / PALLADIUM",,45.301311,-75.906769,,,0
WI815,1722,"PICKFORD / SHEARER",,45.308147,-75.888741,,,0
WI820,1723,"PICKFORD / KAKULU",,45.30817,-75.888474,,,0
WI827,5397,"PICKFORD / STURSBURG",,45.305851,-75.888649,,,0
WI832,5396,"PICKFORD / STURSBURG",,45.305832,-75.888397,,,0
WI835,5394,"PICKFORD / LOMBARDO",,45.303787,-75.884949,,,0
WI837,5393,"PICKFORD / VICKERS",,45.303741,-75.884583,,,0
WI845,1720,"PICKFORD / BACHMAN",,45.304546,-75.880463,,,0
WI848,1721,"PICKFORD / BELLEVIEW",,45.304737,-75.880463,,,0
WI850,5400,"PICKFORD / CLARKSON",,45.305782,-75.879417,,,0
WI855,5391,"PICKFORD / CLARKSON",,45.305828,-75.879189,,,0
WI865,5402,"PICKFORD / SHATNER",,45.306667,-75.879974,,,0
WI870,5403,"PICKFORD / SHATNER",,45.306877,-75.88031,,,0
WI880,5405,"PICKFORD / MILLMAN",,45.30938,-75.882057,,,0
WI885,1718,"IRWIN GATE / PICKFORD",,45.303715,-75.881622,,,0
WI890,1719,"IRWIN / PICKFORD",,45.303455,-75.88147,,,0
WI894,5404,"IRWIN / HAZELDEAN",,45.302845,-75.880127,,,0
WI900,3055,"EAGLESON 2A",,45.318665,-75.883667,,,0
WI920,3055,"EAGLESON 2B",,45.319923,-75.883324,,,0
WI930,3055,"EAGLESON 3A",,45.317814,-75.884476,,,0
WI940,3055,"EAGLESON 4A",,45.317867,-75.8843,,,0
WJ010,808,"EAGLESON / HAZELDEAN",,45.303589,-75.876602,,,0
WJ030,6243,"EAGLESON / ABBEYHILL",,45.300133,-75.874748,,,0
WJ041,1314,"EAGLESON / PALOMINO",,45.296692,-75.872833,,,0
WJ050,803,"EAGLESON / PALOMINO",,45.296803,-75.872643,,,0
WJ100,2308,"HAZELDEAN / TERRY FOX",,45.293873,-75.894913,,,0
WJ110,5410,"HAZELDEAN / YOUNG",,45.295238,-75.892784,,,0
WJ120,5409,"HAZELDEAN / CASTLEFRANK",,45.297245,-75.889595,,,0
WJ170,1937,"ROTHESAY / EAGLESON",,45.293365,-75.871597,,,0
WJ190,5406,"ROTHESAY / SHOULDICE",,45.290764,-75.872963,,,0
WJ200,5407,"ROTHESAY / SHOULDICE",,45.290611,-75.872818,,,0
WJ210,1066,"ROTHESAY / OLD COLONY",,45.289555,-75.873718,,,0
WJ230,5632,"ROTHESAY / BALLANTRAE",,45.288803,-75.874763,,,0
WJ290,816,"GLAMORGAN / ROTHESAY",,45.286865,-75.877075,,,0
WJ295,6585,"GLAMORGAN / ROTHESAY",,45.286819,-75.876862,,,0
WJ300,5424,"GLAMORGAN / UXBRIDGE",,45.284935,-75.87999,,,0
WJ310,1966,"GLAMORGAN / UXBRIDGE",,45.284588,-75.880196,,,0
WJ320,5425,"GLAMORGAN / CASTLEFRANK",,45.285416,-75.882233,,,0
WJ330,5421,"CASTLEFRANK / GLAMORGAN",,45.285751,-75.882286,,,0
WJ340,1967,"SHELDRAKE / CASTLEFRANK",,45.286182,-75.882118,,,0
WJ350,815,"SHELDRAKE / CASTLEFRANK",,45.28656,-75.882294,,,0
WJ360,5418,"SHELDRAKE / LAURIE",,45.287231,-75.883369,,,0
WJ372,5414,"SHELDRAKE / MORTON",,45.28886,-75.883316,,,0
WJ375,1916,"SHELDRAKE / BINSCARTH",,45.290966,-75.881737,,,0
WJ390,814,"SHELDRAKE / MORTON",,45.289165,-75.883385,,,0
WJ490,1997,"CASTLEFRANK / WINCHESTER",,45.295063,-75.88739,,,0
WJ495,5427,"CASTLEFRANK / AD. 50",,45.295677,-75.887878,,,0
WJ506,7411,"CASTLEFRANK / MCKITRICK",,45.294437,-75.884506,,,0
WJ510,5428,"CASTLEFRANK / ABBEYHILL",,45.293388,-75.882362,,,0
WJ511,1803,"CASTLEFRANK / ABBEYHILL",,45.293423,-75.882042,,,0
WJ515,5429,"CASTLEFRANK / AD. 114",,45.292606,-75.880737,,,0
WJ520,5430,"CASTLEFRANK / SHELDRAKE",,45.291008,-75.87986,,,0
WJ521,405,"SHELDRAKE / BINSCARTH",,45.290848,-75.881699,,,0
WJ535,1935,"CASTLEFRANK / STOKES",,45.29245,-75.880241,,,0
WJ630,6941,"ABBEYHILL / A.Y. JACKSON H.S.",,45.295311,-75.881226,,,0
WJ650,1932,"ABBEYHILL / BANNING",,45.297127,-75.879768,,,0
WJ659,572,"ABBEYHILL / A.Y. JACKSON H.S.",,45.295147,-75.881104,,,0
WJ660,5432,"ABBEYHILL / OLD COLONY",,45.29686,-75.87986,,,0
WJ670,884,"ABBEYHILL / HAZELDEAN MALL",,45.299797,-75.87719,,,0
WJ765,6958,"CARBROOKE / ABBEYHILL",,45.299896,-75.877708,,,0
WJ770,5445,"CARBROOKE / DESMOND",,45.301464,-75.879135,,,0
WJ771,6938,"CARBROOKE / DESMOND",,45.301071,-75.878563,,,0
WJ790,5447,"CARBROOKE / HAZELDEAN",,45.302193,-75.879723,,,0
WJ820,2460,"HAZELDEAN MALL / WEST STOP",,45.301582,-75.877151,,,0
WJ830,6242,"HAZELDEAN MALL / EAST STOP",,45.300709,-75.876778,,,0
WK001,6237,"STONEHAVEN / OLD RICHMOND",,45.280849,-75.83931,,,0
WK010,952,"CADENCE / EQUESTRIAN",,45.282707,-75.864105,,,0
WK013,630,"EAGLESON / CADENCE",,45.284473,-75.865952,,,0
WK015,1926,"CADENCE / EQUESTRIAN",,45.282726,-75.864449,,,0
WK018,2064,"760 EAGLESON (SUPERSTORE)",,45.284374,-75.866112,,,0
WK020,800,"EQUESTRIAN / FOXLEIGH",,45.284306,-75.864929,,,0
WK024,1315,"EAGLESON / CADENCE",,45.282753,-75.865005,,,0
WK027,632,"EAGLESON / COPE",,45.282108,-75.864876,,,0
WK030,6233,"EQUESTRIAN / STABLEWAY",,45.285511,-75.864777,,,0
WK035,6230,"EQUESTRIAN / FOXLEIGH",,45.284901,-75.865189,,,0
WK040,801,"EQUESTRIAN / HARNESS",,45.287785,-75.864304,,,0
WK045,1776,"HARNESS / EQUESTRIAN",,45.288071,-75.864235,,,0
WK055,9080,"EAGLESON / FERNBANK",,45.27808,-75.862335,,,0
WK056,9081,"EAGLESON / FERNBANK",,45.278,-75.862617,,,0
WK105,998,"STONEHAVEN / EAGLESON",,45.287952,-75.867111,,,0
WK110,1796,"STONEHAVEN / WIILOWGLEN",,45.289165,-75.865166,,,0
WK115,1964,"STONEHAVEN / HARNESS",,45.289074,-75.865067,,,0
WK205,6236,"BRIDLEWOOD / ROSETHORN",,45.291008,-75.863312,,,0
WK210,6199,"BRIDLEWOOD / WILLOWGLEN",,45.292316,-75.865227,,,0
WK215,1775,"BRIDLEWOOD / WILLOWGLEN",,45.292309,-75.865364,,,0
WK230,6219,"EAGLESON / PALOMINO",,45.293617,-75.870934,,,0
WK232,6196,"PALOMINO / CHICKASAW",,45.295006,-75.868149,,,0
WK235,5777,"EAGLESON / PALOMINO",,45.293419,-75.871086,,,0
WK240,6194,"PALOMINO / APPALOOSA",,45.29668,-75.866692,,,0
WK250,1700,"PALOMINO / DARTMOOR",,45.29763,-75.868073,,,0
WK270,6197,"EAGLESON / AD. 500",,45.290115,-75.869324,,,0
WK273,423,"EAGLESON / AD. 485",,45.292747,-75.870422,,,0
WK275,6218,"EAGLESON / AD. 465",,45.290783,-75.869408,,,0
WK277,5778,"EAGLESON / MICHAEL COWPLAND",,45.288132,-75.867973,,,0
WK280,1800,"EAGLESON / MICHAEL COWPLAND",,45.287319,-75.867744,,,0
WK300,5701,"BRIDLEWOOD / LONGDEN",,45.29372,-75.865326,,,0
WK305,6235,"BRIDLEWOOD / LONGDEN",,45.293919,-75.865372,,,0
WK310,6200,"BRIDLEWOOD / AINTREE",,45.294785,-75.863976,,,0
WK315,3202,"BRIDLEWOOD / SPEERS",,45.294945,-75.863983,,,0
WK318,6209,"STEEPLECHASE / SPRUCEMEADOW",,45.292816,-75.858284,,,0
WK320,5764,"STEEPLECHASE / CLYDESDALE",,45.295128,-75.861252,,,0
WK325,5729,"BRIDLEWOOD / STEEPLECHASE",,45.294827,-75.86216,,,0
WK330,6201,"STEEPLECHASE / KOKANEE GATE",,45.297066,-75.859932,,,0
WK332,6208,"STEEPLECHASE / SPRINGWATER",,45.296642,-75.860344,,,0
WK340,6203,"STEEPLECHASE / INWOOD",,45.297997,-75.859344,,,0
WK345,6207,"STEEPLECHASE / INWOOD",,45.297955,-75.85965,,,0
WK350,5776,"STEEPLECHASE / SPRINGWATER",,45.299313,-75.858147,,,0
WK355,6206,"STEEPLECHASE / SPRINGWATER",,45.299679,-75.857872,,,0
WK360,6204,"STEEPLECHASE / MATTAWA",,45.300831,-75.854736,,,0
WK365,6205,"STEEPLECHASE / MATTAWA",,45.301022,-75.855026,,,0
WK370,5759,"STEEPLECHASE / BON ECHO",,45.298203,-75.852928,,,0
WK375,3709,"STEEPLECHASE / PINE HILL",,45.296207,-75.854774,,,0
WK380,1197,"STEEPLECHASE / BON ECHO",,45.298737,-75.85318,,,0
WK390,3576,"STEEPLECHASE / SAUBLE",,45.294518,-75.856667,,,0
WK400,6198,"STONEHAVEN / BRIDLEWOOD",,45.29007,-75.8629,,,0
WK405,6217,"STONEHAVEN / BRIDLEWOOD",,45.290321,-75.862541,,,0
WK406,1041,"STONEHAVEN / KINGHAVEN",,45.291107,-75.855499,,,0
WK408,6216,"STONEHAVEN / STEEPLECHASE",,45.291065,-75.859131,,,0
WK410,1771,"STONEHAVEN / BRIDGESTONE",,45.290939,-75.859093,,,0
WK413,585,"STONEHAVEN / KINGHAVEN",,45.290981,-75.855499,,,0
WK415,1781,"STONEHAVEN / FURLONG",,45.290302,-75.851517,,,0
WK422,6215,"STONEHAVEN / PINE HILL",,45.290401,-75.851387,,,0
WK425,6701,"STONEHAVEN / STONEMEADOW",,45.287991,-75.84816,,,0
WK430,6210,"STONEHAVEN / STONEMEADOW",,45.287811,-75.848175,,,0
WK435,6214,"STONEMEADOW / BRAMBLEWOOD",,45.287121,-75.848999,,,0
WK440,4990,"STONEMEADOW / SHANNONDOE",,45.286324,-75.850899,,,0
WK445,6213,"STONEMEADOW / LOYAL HILL",,45.285973,-75.85141,,,0
WK460,6211,"BRIDLE PARK / BLACK RIVERS",,45.285309,-75.852951,,,0
WK461,636,"BRIDGESTONE / FOXHALL",,45.28701,-75.858032,,,0
WK462,635,"BRIDGESTONE / FOXHALL",,45.288162,-75.857903,,,0
WK463,638,"BRIDGESTONE / EQUESTRIAN",,45.2892,-75.858582,,,0
WK464,637,"BRIDGESTONE / EQUESTRIAN",,45.289173,-75.858337,,,0
WK465,6727,"BRIDGESTONE / BRIDLE PARK",,45.284172,-75.856018,,,0
